card_code,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
2719000040302.0,29,6,11190.0,3,3,3,333,9,Loyal
2719000040326.0,66,9,19373.3,2,4,3,243,9,Loyal
2719000040340.0,105,1,2000.0,2,1,1,211,4,At Risk
2719000040395.0,153,1,4220.0,1,1,1,111,3,Lost
2719000040425.0,17,7,21274.85,4,4,4,444,12,Champions
2719000040432.0,16,3,5950.0,4,2,2,422,8,Potential
2719000040470.0,22,1,6550.0,4,1,2,412,7,Potential
2719000040500.0,6,26,90425.54000000001,5,5,5,555,15,Champions
2719000040531.0,4,1,440.0,5,1,1,511,7,Potential
2719000040548.0,41,4,5050.0,3,3,2,332,8,Potential
2719000040609.0,9,6,16990.0,4,3,3,433,10,Loyal
2719000040623.0,12,2,2594.42,4,1,1,411,6,Potential
2719000040661.0,45,3,4370.0,3,2,1,321,6,Potential
2719000040715.0,8,19,79107.67,5,5,5,555,15,Champions
2719000040760.0,14,5,15730.0,4,3,3,433,10,Loyal
2719000040821.0,10,12,19914.34,4,4,3,443,11,Loyal
2719000040838.0,158,1,10000.0,1,1,2,112,4,At Risk
2719000040876.0,90,9,27118.940000000002,2,4,4,244,10,Loyal
2719000040890.0,10,3,10705.0,4,2,2,422,8,Potential
2719000040975.0,107,1,2200.0,2,1,1,211,4,At Risk
2719000040982.0,79,6,6625.0,2,3,2,232,7,Potential
2719000041002.0,49,16,75311.64,3,5,5,355,13,Champions
2719000041019.0,128,2,4000.0,1,1,1,111,3,Lost
2719000041064.0,17,6,11700.0,4,3,3,433,10,Loyal
2719000041071.0,56,1,2800.0,2,1,1,211,4,At Risk
2719000041095.0,217,1,1150.0,1,1,1,111,3,Lost
2719000041217.0,39,5,71040.0,3,3,5,335,11,Loyal
2719000041248.0,55,7,20554.42,2,4,4,244,10,Loyal
2719000041255.0,25,12,81233.0,3,4,5,345,12,Champions
2719000041286.0,1,27,126595.0,5,5,5,555,15,Champions
2719000041309.0,25,52,136422.89,3,5,5,355,13,Champions
2719000041316.0,23,5,40427.98,3,3,5,335,11,Loyal
2719000041323.0,103,7,61211.16,2,4,5,245,11,Loyal
2719000041347.0,64,5,43095.0,2,3,5,235,10,Loyal
2719000041422.0,1,119,130499.66,5,5,5,555,15,Champions
2719000041439.0,35,3,9899.52,3,2,2,322,7,Potential
2719000041484.0,222,2,61941.0,1,1,5,115,7,Potential
2719000041507.0,40,4,23184.38,3,3,4,334,10,Loyal
2719000041514.0,16,11,9650.8,4,4,2,442,10,Loyal
2719000041552.0,18,9,38970.0,4,4,4,444,12,Champions
2719000041712.0,117,1,13480.0,1,1,3,113,5,At Risk
2719000041811.0,56,9,6652.92,2,4,2,242,8,Potential
2719000041842.0,38,5,31675.0,3,3,4,334,10,Loyal
2719000041859.0,82,1,1770.04,2,1,1,211,4,At Risk
2719000041866.0,32,10,28975.0,3,4,4,344,11,Loyal
2719000041880.0,106,3,6590.0,2,2,2,222,6,Potential
2719000041903.0,38,3,6180.0,3,2,2,322,7,Potential
2719000041927.0,9,30,43636.84,4,5,5,455,14,Champions
2719000041958.0,1,10,35626.04,5,4,4,544,13,Champions
2719000041965.0,148,2,7700.0,1,1,2,112,4,At Risk
2719000041989.0,76,1,660.0,2,1,1,211,4,At Risk
2719000042009.0,129,1,3990.0,1,1,1,111,3,Lost
2719000052060.0,196,5,8353.16,1,3,2,132,6,Potential
2719000052152.0,106,2,26290.0,2,1,4,214,7,Potential
2719000052169.0,3,1,220.0,5,1,1,511,7,Potential
2719000052176.0,5,13,10215.0,5,5,2,552,12,Champions
2719000052206.0,34,2,2830.0,3,1,1,311,5,At Risk
2719000052244.0,2,41,102296.95,5,5,5,555,15,Champions
2719000052299.0,108,4,21980.0,2,3,4,234,9,Loyal
2719000052312.0,29,7,30410.0,3,4,4,344,11,Loyal
2719000052336.0,53,4,10657.0,2,3,2,232,7,Potential
2719000052343.0,1,44,43242.3,5,5,5,555,15,Champions
2719000052374.0,14,8,8695.0,4,4,2,442,10,Loyal
2719000052435.0,32,8,18850.0,3,4,3,343,10,Loyal
2719000052497.0,2,51,101271.63,5,5,5,555,15,Champions
2719000052527.0,149,1,3720.0,1,1,1,111,3,Lost
2719000052596.0,7,16,34760.24,5,5,4,554,14,Champions
2719000052602.0,72,3,24980.0,2,2,4,224,8,Potential
2719000052657.0,105,5,40110.0,2,3,4,234,9,Loyal
2719000052664.0,110,1,3090.0,2,1,1,211,4,At Risk
2719000052695.0,125,3,10675.0,1,2,2,122,5,At Risk
2719000052701.0,11,8,43809.42,4,4,5,445,13,Champions
2719000052831.0,4,58,78200.14,5,5,5,555,15,Champions
2719000052855.0,3,85,91649.89,5,5,5,555,15,Champions
2719000052862.0,1,18,33579.88,5,5,4,554,14,Champions
2719000052879.0,52,5,39576.0,3,3,4,334,10,Loyal
2719000052978.0,124,2,19741.0,1,1,3,113,5,At Risk
2719000054019.0,23,6,37560.0,3,3,4,334,10,Loyal
2719000054064.0,43,5,15670.0,3,3,3,333,9,Loyal
2719000054101.0,42,3,3730.0,3,2,1,321,6,Potential
2719000054125.0,85,5,20700.0,2,3,4,234,9,Loyal
2719000054149.0,2,5,6840.0,5,3,2,532,10,Loyal
2719000054187.0,7,13,42015.34,5,5,5,555,15,Champions
2719000054217.0,31,4,6300.0,3,3,2,332,8,Potential
2719000054248.0,7,14,39130.0,5,5,4,554,14,Champions
2719000054279.0,128,2,6730.0,1,1,2,112,4,At Risk
2719000054286.0,12,29,64199.04,4,5,5,455,14,Champions
2719000054293.0,12,10,47545.0,4,4,5,445,13,Champions
2719000054309.0,161,4,8630.0,1,3,2,132,6,Potential
2719000054330.0,1,61,135910.42,5,5,5,555,15,Champions
2719000054361.0,2,143,129934.1,5,5,5,555,15,Champions
2719000054378.0,61,3,4500.0,2,2,2,222,6,Potential
2719000054422.0,36,3,21730.0,3,2,4,324,9,Loyal
2719000054446.0,23,43,187426.99,3,5,5,355,13,Champions
2719000054538.0,46,5,22890.0,3,3,4,334,10,Loyal
2719000054613.0,50,1,680.0,3,1,1,311,5,At Risk
2719000054637.0,171,3,4020.0,1,2,1,121,4,At Risk
2719000054675.0,107,5,100098.8,2,3,5,235,10,Loyal
2719000054705.0,81,3,12085.0,2,2,3,223,7,Potential
2719000054712.0,51,5,5920.0,3,3,2,332,8,Potential
2719000054729.0,90,1,2141.6,2,1,1,211,4,At Risk
2719000054767.0,30,4,10866.42,3,3,3,333,9,Loyal
2719000054798.0,106,1,4200.0,2,1,1,211,4,At Risk
2719000054811.0,80,3,22790.0,2,2,4,224,8,Potential
2719000054828.0,220,1,5260.0,1,1,2,112,4,At Risk
2719000054859.0,7,22,53753.34,5,5,5,555,15,Champions
2719000054897.0,2,23,63710.31,5,5,5,555,15,Champions
2719000054903.0,21,3,6000.0,4,2,2,422,8,Potential
2719000054910.0,83,2,1051.0,2,1,1,211,4,At Risk
2719000054934.0,114,1,6170.0,1,1,2,112,4,At Risk
2719000057027.0,32,2,21670.0,3,1,4,314,8,Potential
2719000057065.0,70,4,22682.36,2,3,4,234,9,Loyal
2719000057096.0,61,3,16455.0,2,2,3,223,7,Potential
2719000057119.0,76,4,28571.88,2,3,4,234,9,Loyal
2719000057126.0,145,1,800.0,1,1,1,111,3,Lost
2719000057133.0,226,1,2880.0,1,1,1,111,3,Lost
2719000057140.0,28,1,4355.0,3,1,1,311,5,At Risk
2719000057171.0,33,17,57240.26,3,5,5,355,13,Champions
2719000057195.0,111,3,4159.0,1,2,1,121,4,At Risk
2719000057201.0,109,3,10964.42,2,2,3,223,7,Potential
2719000057218.0,1,31,66336.34,5,5,5,555,15,Champions
2719000057225.0,185,1,3000.0,1,1,1,111,3,Lost
2719000057256.0,81,1,8678.7,2,1,2,212,5,At Risk
2719000057263.0,75,6,16030.0,2,3,3,233,8,Potential
2719000057355.0,40,8,33470.0,3,4,4,344,11,Loyal
2719000057393.0,65,2,7950.0,2,1,2,212,5,At Risk
2719000057454.0,8,11,120472.53,5,4,5,545,14,Champions
2719000057461.0,148,4,8900.0,1,3,2,132,6,Potential
2719000057522.0,118,5,14264.0,1,3,3,133,7,Potential
2719000057607.0,107,3,22265.0,2,2,4,224,8,Potential
2719000057614.0,174,4,9297.6,1,3,2,132,6,Potential
2719000057690.0,64,9,32176.02,2,4,4,244,10,Loyal
2719000057706.0,3,4,26430.0,5,3,4,534,12,Champions
2719000057720.0,226,1,1000.0,1,1,1,111,3,Lost
2719000057737.0,5,17,46294.64,5,5,5,555,15,Champions
2719000057744.0,184,3,9130.0,1,2,2,122,5,At Risk
2719000057799.0,6,28,63138.72,5,5,5,555,15,Champions
2719000057850.0,13,2,13490.88,4,1,3,413,8,Potential
2719000057898.0,23,1,1509.1,3,1,1,311,5,At Risk
2719000057959.0,12,4,6225.0,4,3,2,432,9,Loyal
2719000060027.0,5,11,109125.0,5,4,5,545,14,Champions
2719000060058.0,32,6,38239.0,3,3,4,334,10,Loyal
2719000060102.0,5,13,58788.13,5,5,5,555,15,Champions
2719000060126.0,121,19,40966.729999999996,1,5,5,155,11,Loyal
2719000060140.0,109,7,18649.84,2,4,3,243,9,Loyal
2719000060157.0,77,1,4756.0,2,1,2,212,5,At Risk
2719000060164.0,2,3,17493.36,5,2,3,523,10,Loyal
2719000060171.0,205,4,15830.76,1,3,3,133,7,Potential
2719000060188.0,12,7,12520.0,4,4,3,443,11,Loyal
2719000060195.0,36,12,28840.739999999998,3,4,4,344,11,Loyal
2719000060256.0,62,2,8755.0,2,1,2,212,5,At Risk
2719000060287.0,46,6,8830.0,3,3,2,332,8,Potential
2719000060294.0,6,3,11893.58,5,2,3,523,10,Loyal
2719000060348.0,1,38,101786.56,5,5,5,555,15,Champions
2719000060355.0,126,2,6227.2,1,1,2,112,4,At Risk
2719000060430.0,1,9,31200.0,5,4,4,544,13,Champions
2719000060553.0,8,15,36663.44,5,5,4,554,14,Champions
2719000060577.0,114,2,9230.0,1,1,2,112,4,At Risk
2719000060614.0,13,37,52870.0,4,5,5,455,14,Champions
2719000060652.0,170,1,33070.0,1,1,4,114,6,Potential
2719000060690.0,128,1,750.0,1,1,1,111,3,Lost
2719000060751.0,121,1,2130.0,1,1,1,111,3,Lost
2719000060775.0,4,11,29317.3,5,4,4,544,13,Champions
2719000060782.0,161,1,4000.0,1,1,1,111,3,Lost
2719000060799.0,73,2,12550.0,2,1,3,213,6,Potential
2719000060805.0,3,19,60634.36,5,5,5,555,15,Champions
2719000060812.0,205,1,900.0,1,1,1,111,3,Lost
2719000060836.0,97,3,23369.02,2,2,4,224,8,Potential
2719000060850.0,108,7,45311.46,2,4,5,245,11,Loyal
2719000060867.0,37,4,9290.0,3,3,2,332,8,Potential
2719000060898.0,1,92,211583.45,5,5,5,555,15,Champions
2719000060904.0,127,2,16120.0,1,1,3,113,5,At Risk
2719000060997.0,45,5,34135.0,3,3,4,334,10,Loyal
2719000061000.0,11,9,26826.88,4,4,4,444,12,Champions
2719000071696.0,5,81,204690.64,5,5,5,555,15,Champions
2719000079586.0,109,2,2270.0,2,1,1,211,4,At Risk
2719000079678.0,105,1,28580.0,2,1,4,214,7,Potential
2719000079692.0,5,4,14800.0,5,3,3,533,11,Loyal
2719000079708.0,1,69,149945.77,5,5,5,555,15,Champions
2719000079715.0,135,1,2410.0,1,1,1,111,3,Lost
2719000079777.0,10,22,84670.0,4,5,5,455,14,Champions
2719000079791.0,45,11,26145.0,3,4,4,344,11,Loyal
2719000079869.0,77,7,11295.0,2,4,3,243,9,Loyal
2719000079906.0,80,4,13280.0,2,3,3,233,8,Potential
2719000079975.0,97,6,29741.559999999998,2,3,4,234,9,Loyal
2719000079999.0,40,5,15344.1,3,3,3,333,9,Loyal
2719000081053.0,156,2,13430.0,1,1,3,113,5,At Risk
2719000081060.0,24,12,37670.0,3,4,4,344,11,Loyal
2719000081077.0,41,10,10705.0,3,4,2,342,9,Loyal
2719000081084.0,18,4,5230.0,4,3,2,432,9,Loyal
2719000081114.0,29,3,4090.0,3,2,1,321,6,Potential
2719000081152.0,2,28,103453.47,5,5,5,555,15,Champions
2719000081183.0,154,1,280.0,1,1,1,111,3,Lost
2719000081206.0,109,3,90100.0,2,2,5,225,9,Loyal
2719000081305.0,29,2,20895.0,3,1,4,314,8,Potential
2719000081350.0,220,1,2313.46,1,1,1,111,3,Lost
2719000081398.0,9,40,102747.24,4,5,5,455,14,Champions
2719000081404.0,108,3,32034.62,2,2,4,224,8,Potential
2719000081497.0,5,25,92319.89,5,5,5,555,15,Champions
2719000081558.0,52,4,9840.0,3,3,2,332,8,Potential
2719000081572.0,93,1,550.0,2,1,1,211,4,At Risk
2719000081657.0,112,5,27273.0,1,3,4,134,8,Potential
2719000081671.0,28,1,5320.0,3,1,2,312,6,Potential
2719000081688.0,221,1,1377.6,1,1,1,111,3,Lost
2719000081701.0,6,21,178990.96,5,5,5,555,15,Champions
2719000081732.0,12,5,19820.0,4,3,3,433,10,Loyal
2719000081749.0,6,7,16415.0,5,4,3,543,12,Champions
2719000081794.0,9,45,65072.49,4,5,5,455,14,Champions
2719000081879.0,1,18,86307.48,5,5,5,555,15,Champions
2719000081886.0,1,15,43120.0,5,5,5,555,15,Champions
2719000081930.0,14,12,28244.0,4,4,4,444,12,Champions
2719000081954.0,125,3,3550.0,1,2,1,121,4,At Risk
2719000081961.0,96,2,3800.0,2,1,1,211,4,At Risk
2719000081978.0,217,1,1320.0,1,1,1,111,3,Lost
2719000083040.0,15,7,8013.74,4,4,2,442,10,Loyal
2719000083071.0,102,2,16930.0,2,1,3,213,6,Potential
2719000083095.0,120,1,3950.0,1,1,1,111,3,Lost
2719000083224.0,14,16,55170.86,4,5,5,455,14,Champions
2719000083286.0,54,5,8250.0,2,3,2,232,7,Potential
2719000083293.0,125,1,7875.0,1,1,2,112,4,At Risk
2719000083323.0,156,1,4450.0,1,1,2,112,4,At Risk
2719000083330.0,74,3,9665.0,2,2,2,222,6,Potential
2719000083347.0,44,2,1950.0,3,1,1,311,5,At Risk
2719000083385.0,51,1,2124.96,3,1,1,311,5,At Risk
2719000083392.0,76,3,12380.0,2,2,3,223,7,Potential
2719000083415.0,109,2,2350.0,2,1,1,211,4,At Risk
2719000083446.0,130,2,6860.0,1,1,2,112,4,At Risk
2719000083460.0,118,2,3640.0,1,1,1,111,3,Lost
2719000083491.0,29,7,22840.0,3,4,4,344,11,Loyal
2719000083538.0,70,2,8605.0,2,1,2,212,5,At Risk
2719000083545.0,37,1,17075.0,3,1,3,313,7,Potential
2719000083552.0,6,12,33970.0,5,4,4,544,13,Champions
2719000083583.0,19,3,13638.68,4,2,3,423,9,Loyal
2719000083644.0,71,1,3200.0,2,1,1,211,4,At Risk
2719000083668.0,18,10,14170.0,4,4,3,443,11,Loyal
2719000083682.0,64,2,6980.0,2,1,2,212,5,At Risk
2719000083705.0,18,12,19410.48,4,4,3,443,11,Loyal
2719000083712.0,105,2,14407.86,2,1,3,213,6,Potential
2719000083729.0,93,6,17533.6,2,3,3,233,8,Potential
2719000083774.0,56,6,4160.36,2,3,1,231,6,Potential
2719000083804.0,105,1,1330.0,2,1,1,211,4,At Risk
2719000083842.0,93,1,2900.0,2,1,1,211,4,At Risk
2719000083880.0,40,5,4446.25,3,3,2,332,8,Potential
2719000083927.0,20,4,7650.0,4,3,2,432,9,Loyal
2719000083958.0,47,6,23540.0,3,3,4,334,10,Loyal
2719000083965.0,85,4,9520.779999999999,2,3,2,232,7,Potential
2719000083972.0,113,2,4960.0,1,1,2,112,4,At Risk
2719000086034.0,58,3,7625.0,2,2,2,222,6,Potential
2719000086065.0,18,10,25090.1,4,4,4,444,12,Champions
2719000086072.0,21,12,37760.0,4,4,4,444,12,Champions
2719000086195.0,16,4,27453.02,4,3,4,434,11,Loyal
2719000086218.0,75,3,5650.0,2,2,2,222,6,Potential
2719000086232.0,64,9,27843.68,2,4,4,244,10,Loyal
2719000086249.0,98,3,5550.0,2,2,2,222,6,Potential
2719000086263.0,12,8,29573.26,4,4,4,444,12,Champions
2719000086294.0,5,40,122932.08,5,5,5,555,15,Champions
2719000086355.0,193,1,4790.0,1,1,2,112,4,At Risk
2719000086379.0,106,2,10920.0,2,1,3,213,6,Potential
2719000086416.0,9,16,57218.08,4,5,5,455,14,Champions
2719000086430.0,2,60,222631.22,5,5,5,555,15,Champions
2719000086508.0,197,6,14724.72,1,3,3,133,7,Potential
2719000086522.0,87,6,17251.0,2,3,3,233,8,Potential
2719000086591.0,16,12,17210.0,4,4,3,443,11,Loyal
2719000086607.0,35,7,54941.0,3,4,5,345,12,Champions
2719000086621.0,31,9,43265.0,3,4,5,345,12,Champions
2719000086652.0,10,9,31635.92,4,4,4,444,12,Champions
2719000086683.0,69,3,2980.0,2,2,1,221,5,At Risk
2719000086690.0,17,6,5960.0,4,3,2,432,9,Loyal
2719000086706.0,50,3,1930.0,3,2,1,321,6,Potential
2719000086775.0,8,2,7260.0,5,1,2,512,8,Potential
2719000086867.0,8,3,2773.2,5,2,1,521,8,Potential
2719000086935.0,49,4,33028.16,3,3,4,334,10,Loyal
2719000092011.0,14,3,5840.0,4,2,2,422,8,Potential
2719000092059.0,9,1,3100.0,4,1,1,411,6,Potential
2719000092097.0,4,17,158413.44,5,5,5,555,15,Champions
2719000092110.0,40,10,20929.16,3,4,4,344,11,Loyal
2719000092158.0,7,8,24620.0,5,4,4,544,13,Champions
2719000092172.0,16,19,62009.0,4,5,5,455,14,Champions
2719000092189.0,18,8,4680.0,4,4,2,442,10,Loyal
2719000092226.0,130,1,3435.0,1,1,1,111,3,Lost
2719000092264.0,59,2,17985.0,2,1,3,213,6,Potential
2719000092271.0,40,5,15280.0,3,3,3,333,9,Loyal
2719000092370.0,44,6,69123.34,3,3,5,335,11,Loyal
2719000092394.0,5,14,104244.56,5,5,5,555,15,Champions
2719000092448.0,77,1,1400.0,2,1,1,211,4,At Risk
2719000092523.0,50,5,9891.0,3,3,2,332,8,Potential
2719000092530.0,32,3,3480.0,3,2,1,321,6,Potential
2719000092547.0,2,30,39475.2,5,5,4,554,14,Champions
2719000092561.0,5,15,34455.74,5,5,4,554,14,Champions
2719000092578.0,37,2,11955.0,3,1,3,313,7,Potential
2719000092592.0,58,1,1700.0,2,1,1,211,4,At Risk
2719000092752.0,24,6,26720.0,3,3,4,334,10,Loyal
2719000092783.0,115,6,25165.0,1,3,4,134,8,Potential
2719000092790.0,137,1,1310.0,1,1,1,111,3,Lost
2719000092806.0,82,6,60967.5,2,3,5,235,10,Loyal
2719000092813.0,55,9,20960.5,2,4,4,244,10,Loyal
2719000092844.0,18,18,21330.0,4,5,4,454,13,Champions
2719000092851.0,31,5,38625.0,3,3,4,334,10,Loyal
2719000092875.0,37,11,47620.0,3,4,5,345,12,Champions
2719000092882.0,50,2,2000.0,3,1,1,311,5,At Risk
2719000094534.0,41,6,19730.0,3,3,3,333,9,Loyal
2719000094565.0,35,9,30081.370000000003,3,4,4,344,11,Loyal
2719000094589.0,85,1,1020.0,2,1,1,211,4,At Risk
2719000094640.0,108,1,3530.0,2,1,1,211,4,At Risk
2719000094671.0,2,42,32270.0,5,5,4,554,14,Champions
2719000094701.0,105,2,1560.0,2,1,1,211,4,At Risk
2719000094787.0,223,2,3525.0,1,1,1,111,3,Lost
2719000094817.0,25,8,11270.0,3,4,3,343,10,Loyal
2719000094848.0,53,4,19540.0,2,3,3,233,8,Potential
2719000094862.0,82,1,26730.0,2,1,4,214,7,Potential
2719000094879.0,107,1,3240.0,2,1,1,211,4,At Risk
2719000094916.0,58,2,2735.0,2,1,1,211,4,At Risk
2719000094923.0,200,1,3861.54,1,1,1,111,3,Lost
2719000094930.0,118,2,10440.0,1,1,2,112,4,At Risk
2719000101027.0,70,5,16115.0,2,3,3,233,8,Potential
2719000101034.0,100,4,3600.0,2,3,1,231,6,Potential
2719000101072.0,224,1,7020.0,1,1,2,112,4,At Risk
2719000101096.0,4,10,110750.0,5,4,5,545,14,Champions
2719000101102.0,18,3,4050.0,4,2,1,421,7,Potential
2719000101119.0,56,1,720.0,2,1,1,211,4,At Risk
2719000101157.0,5,5,100830.68,5,3,5,535,13,Champions
2719000101171.0,30,5,28370.0,3,3,4,334,10,Loyal
2719000101201.0,12,4,7454.34,4,3,2,432,9,Loyal
2719000101225.0,63,13,55793.1,2,5,5,255,12,Champions
2719000101232.0,49,14,31650.0,3,5,4,354,12,Champions
2719000101256.0,220,1,7970.0,1,1,2,112,4,At Risk
2719000101263.0,14,8,28048.940000000002,4,4,4,444,12,Champions
2719000101294.0,37,2,36920.0,3,1,4,314,8,Potential
2719000101348.0,15,31,57100.24,4,5,5,455,14,Champions
2719000101379.0,92,5,29925.0,2,3,4,234,9,Loyal
2719000101386.0,105,3,21785.46,2,2,4,224,8,Potential
2719000101409.0,4,30,90415.47,5,5,5,555,15,Champions
2719000101430.0,15,17,46836.51,4,5,5,455,14,Champions
2719000101454.0,152,1,1020.0,1,1,1,111,3,Lost
2719000101461.0,122,4,6820.0,1,3,2,132,6,Potential
2719000101478.0,133,1,6850.0,1,1,2,112,4,At Risk
2719000101485.0,76,5,2860.0,2,3,1,231,6,Potential
2719000101515.0,2,2,37050.0,5,1,4,514,10,Loyal
2719000101522.0,21,4,4880.0,4,3,2,432,9,Loyal
2719000101539.0,5,4,27930.0,5,3,4,534,12,Champions
2719000101546.0,173,1,2970.0,1,1,1,111,3,Lost
2719000101553.0,5,14,31525.0,5,5,4,554,14,Champions
2719000101577.0,4,72,165599.43,5,5,5,555,15,Champions
2719000101621.0,7,22,81147.96,5,5,5,555,15,Champions
2719000101645.0,2,17,23650.64,5,5,4,554,14,Champions
2719000101652.0,2,25,153521.65,5,5,5,555,15,Champions
2719000101669.0,34,7,59080.0,3,4,5,345,12,Champions
2719000101676.0,104,3,7285.25,2,2,2,222,6,Potential
2719000101690.0,7,7,14861.68,5,4,3,543,12,Champions
2719000101706.0,11,4,11753.1,4,3,3,433,10,Loyal
2719000101737.0,10,11,58437.36,4,4,5,445,13,Champions
2719000101782.0,21,20,65138.6,4,5,5,455,14,Champions
2719000101829.0,1,31,47559.0,5,5,5,555,15,Champions
2719000101911.0,113,1,8400.0,1,1,2,112,4,At Risk
2719000101935.0,77,2,12350.0,2,1,3,213,6,Potential
2719000101980.0,202,1,1490.0,1,1,1,111,3,Lost
2719000102000.0,15,7,8964.42,4,4,2,442,10,Loyal
2719000102710.0,16,15,23630.0,4,5,4,454,13,Champions
2719000103021.0,79,3,4439.0,2,2,1,221,5,At Risk
2719000103052.0,83,1,3020.0,2,1,1,211,4,At Risk
2719000103090.0,10,11,50506.020000000004,4,4,5,445,13,Champions
2719000103106.0,43,2,44416.64,3,1,5,315,9,Loyal
2719000103120.0,99,11,116565.0,2,4,5,245,11,Loyal
2719000103137.0,73,1,3220.0,2,1,1,211,4,At Risk
2719000103144.0,2,22,70035.0,5,5,5,555,15,Champions
2719000103175.0,31,10,18980.0,3,4,3,343,10,Loyal
2719000103182.0,1,15,92315.0,5,5,5,555,15,Champions
2719000103205.0,147,1,1550.0,1,1,1,111,3,Lost
2719000103236.0,135,1,6510.0,1,1,2,112,4,At Risk
2719000103243.0,5,13,61965.0,5,5,5,555,15,Champions
2719000103250.0,17,1,3565.0,4,1,1,411,6,Potential
2719000103281.0,24,9,22160.0,3,4,4,344,11,Loyal
2719000103328.0,5,14,54803.84,5,5,5,555,15,Champions
2719000103335.0,108,1,5200.0,2,1,2,212,5,At Risk
2719000103373.0,10,7,36470.0,4,4,4,444,12,Champions
2719000103472.0,86,2,10800.0,2,1,3,213,6,Potential
2719000103489.0,66,18,19125.0,2,5,3,253,10,Loyal
2719000103502.0,119,1,3200.0,1,1,1,111,3,Lost
2719000103526.0,4,6,22850.0,5,3,4,534,12,Champions
2719000103540.0,114,4,8594.0,1,3,2,132,6,Potential
2719000103571.0,5,11,38350.0,5,4,4,544,13,Champions
2719000103618.0,9,11,27840.0,4,4,4,444,12,Champions
2719000103632.0,38,6,28925.48,3,3,4,334,10,Loyal
2719000103649.0,9,10,17426.47,4,4,3,443,11,Loyal
2719000103670.0,2,26,62602.0,5,5,5,555,15,Champions
2719000103687.0,57,5,46729.86,2,3,5,235,10,Loyal
2719000103694.0,1,9,12335.0,5,4,3,543,12,Champions
2719000103700.0,34,7,11720.0,3,4,3,343,10,Loyal
2719000103717.0,17,17,21545.0,4,5,4,454,13,Champions
2719000103731.0,22,10,93344.23999999999,4,4,5,445,13,Champions
2719000103748.0,114,1,1820.0,1,1,1,111,3,Lost
2719000103779.0,109,1,1179.02,2,1,1,211,4,At Risk
2719000103786.0,1,27,62029.77,5,5,5,555,15,Champions
2719000103793.0,2,12,69211.28,5,4,5,545,14,Champions
2719000103830.0,9,6,24320.0,4,3,4,434,11,Loyal
2719000103953.0,22,3,6320.0,4,2,2,422,8,Potential
2719000103984.0,11,2,12700.0,4,1,3,413,8,Potential
2719000104004.0,9,7,18297.94,4,4,3,443,11,Loyal
2719000110838.0,1,46,64656.36,5,5,5,555,15,Champions
2719000123326.0,98,1,5320.0,2,1,2,212,5,At Risk
2719000146011.0,6,14,33744.3,5,5,4,554,14,Champions
2719000146066.0,181,2,15960.0,1,1,3,113,5,At Risk
2719000146097.0,1,19,30367.14,5,5,4,554,14,Champions
2719000146127.0,146,3,18035.0,1,2,3,123,6,Potential
2719000146134.0,40,4,9660.0,3,3,2,332,8,Potential
2719000146141.0,33,1,4500.0,3,1,2,312,6,Potential
2719000146158.0,70,7,2593.84,2,4,1,241,7,Potential
2719000146172.0,9,12,38880.44,4,4,4,444,12,Champions
2719000146189.0,23,6,6285.0,3,3,2,332,8,Potential
2719000146202.0,149,1,2690.0,1,1,1,111,3,Lost
2719000146226.0,9,3,13351.9,4,2,3,423,9,Loyal
2719000146271.0,41,11,19355.0,3,4,3,343,10,Loyal
2719000146288.0,70,1,6640.0,2,1,2,212,5,At Risk
2719000146295.0,148,1,3590.0,1,1,1,111,3,Lost
2719000146325.0,105,6,43040.0,2,3,5,235,10,Loyal
2719000146349.0,23,5,32440.0,3,3,4,334,10,Loyal
2719000146363.0,36,14,52381.0,3,5,5,355,13,Champions
2719000146370.0,7,12,21740.0,5,4,4,544,13,Champions
2719000146417.0,26,8,19580.0,3,4,3,343,10,Loyal
2719000146424.0,134,1,1535.0,1,1,1,111,3,Lost
2719000146448.0,5,29,43853.98,5,5,5,555,15,Champions
2719000146455.0,16,10,20240.0,4,4,4,444,12,Champions
2719000146462.0,28,7,16085.0,3,4,3,343,10,Loyal
2719000146486.0,171,1,2410.0,1,1,1,111,3,Lost
2719000146509.0,3,16,72425.7,5,5,5,555,15,Champions
2719000146516.0,14,19,16991.45,4,5,3,453,12,Champions
2719000146523.0,5,35,86939.51,5,5,5,555,15,Champions
2719000146530.0,4,41,97610.28,5,5,5,555,15,Champions
2719000146547.0,9,28,100111.7,4,5,5,455,14,Champions
2719000146554.0,87,7,22191.36,2,4,4,244,10,Loyal
2719000146585.0,64,8,17790.0,2,4,3,243,9,Loyal
2719000146592.0,181,2,3780.0,1,1,1,111,3,Lost
2719000146615.0,1,22,85356.0,5,5,5,555,15,Champions
2719000146622.0,9,2,7955.0,4,1,2,412,7,Potential
2719000146646.0,3,2,3112.6400000000003,5,1,1,511,7,Potential
2719000146677.0,38,11,18361.33,3,4,3,343,10,Loyal
2719000146684.0,120,2,4680.0,1,1,2,112,4,At Risk
2719000146691.0,44,1,6650.0,3,1,2,312,6,Potential
2719000146714.0,3,13,35198.72,5,5,4,554,14,Champions
2719000146813.0,23,13,111293.68,3,5,5,355,13,Champions
2719000146844.0,17,13,25798.2,4,5,4,454,13,Champions
2719000146899.0,110,7,9540.0,2,4,2,242,8,Potential
2719000146936.0,34,2,35970.0,3,1,4,314,8,Potential
